,"AEON","Asahi_Glass","ASAHI_KASEI","Astellas Pharma","BRIDGESTONE CORPORATION","CANON","Central Japan Railway Company","Chubu Electric Power","Chuo Mitsui Trust Holdings","Dai Nippon Printing ","DAIICHI SANKYO","DAIKIN INDUSTRIES","DAIWA HOUSE INDUSTRY","Daiwa Securities Group","DENSO CORPORATION","East Japan Railway Company","Eisai Co","FANUC","FUJIFILM Holdings Corporation","FUJITSU LIMITED","Hitachi","HONDA MOTOR","HOYA CORPORATION","INPEX CORPORATION","ITOCHU Corporation","JAPAN TOBACCO","JFE Holdings","Kao Corporation","KDDI CORPORATION","KEYENCE CORPORATION","Kirin Holdings","Kobe Steel","KOMATSU","KUBOTA CORPORATION","KYOCERA CORPORATION","Marubeni Corporation","Mitsubishi Chemical Holdings Corporation","Mitsubishi Corporation","Mitsubishi Electric Corporation","Mitsubishi Estate","Mitsubishi Heavy Industries","Mitsubishi UFJ Financial Group","MITSUI & CO","Mitsui Fudosan","Mitsui O.S.K.Lines","Mitsui Sumitomo Insurance Group Holdings","Mizuho Financial Group","MURATA MANUFACTURING COMPANY","NEC Corporation","NIDEC CORPORATION","NIKON CORPORATION","Nintendo","NIPPON OIL CORPORATION","NIPPON STEEL CORPORATION","NISSAN MOTOR ","NITTO DENKO CORPORATION","Nomura Holdings","NTT DATA CORPORATION","NTT DoCoMo","ORIX CORPORATION","Panasonic Corporation","Resona Holdings","RICOH COMPANY","ROHM COMPANY LIMITED","SECOM CO","Sekisui House","Seven & I Holdings Co","Sharp Corporation","Shin-Etsu Chemical Co","Shiseido Company","SMC CORPORATION","SOFTBANK CORP","Sompo Japan Insurance ","SONY CORPORATION","SUMITOMO CHEMICAL COMPANY","SUMITOMO CORPORATION (SUMITOMO SHOJI KAISHA)","Sumitomo Electric Industries","Sumitomo Metal Industries","Sumitomo Mitsui Financial Group","Sumitomo Realty & Development Co","SUZUKI MOTOR CORPORATION","T&D Holdings","Takeda Pharmaceutical Company Limited","TDK Corporation","The Bank of Yokohama","The Kansai Electric Power Company","The Sumitomo Trust and Banking Company","The Tokyo Electric Power Company","Tohoku Electric Power Company","Tokio Marine Holdings","Tokyo Electron Limited","TOKYO GAS","TOPPAN PRINTING CO","TORAY INDUSTRIES","TOSHIBA CORPORATION","TOYOTA MOTOR CORPORATION","West Japan Railway Company","Yahoo Japan Corporation","YAMADA DENKI "
Apr-99,1162.85714285714,905.190476190476,723.047619047619,3907.61904761905,3091.90476190476,1939.52477952381,644047.619047619,2100.95238095238,,220.47619047619,,1212.28571428571,1390.38095238095,724.142857142857,2506.42857142857,7234.7619047619,2312.38095238095,5304.7619047619,4606.19047619048,891.047619047619,2691.90476190476,,1668.21428571429,,314.238095238095,237809.523809524,,2714.28571428571,573857.142857143,12019.7406452381,1391.14285714286,106.52380952381,459.190476190476,325.714285714286,6819.52380952381,270.809523809524,,840.428571428572,428.857142857143,1286.95238095238,547.380952380952,,900.380952380952,1118.85714285714,260,625.761904761905,,6983.15789473684,1367.85714285714,3920.125,1547.90476190476,10978.0952380952,511.047619047619,267.523809523809,456.047619047619,2294.28571428571,1332.57142857143,12452.380952381,254590.476190476,7482.13986428571,2356.19047619048,,1218.33333333333,14675.2380952381,5766.19047619048,1333.52380952381,,1362.2380952381,3408.57142857143,1670.61904761905,11268.0952380952,1765.65784428571,651.714285714286,5829.76190476191,514.857142857143,900.476190476191,1450.42857142857,161,625.761904761905,2095.71428571429,1721.52380952381,,547.714285714286,9033.80952380952,326.142857142857,2407.85714285714,531.095238095238,2612.85714285714,1829.42857142857,,6623.33333333333,300.285714285714,1573.66666666667,613.047619047619,820.714285714286,3598.09523809524,511714.285714286,0.00966809523809524,1391.42718
Mar-99,1017.90909090909,816.863636363636,609.318181818182,3780,2828.63636363636,1892.27367318182,658000,2140.45454545455,,194.909090909091,,1105.68181818182,1337.72727272727,591.045454545455,2290.22727272727,7231.36363636364,2383.86363636364,4629.09090909091,4581.36363636364,828.272727272727,2516.81818181818,,1601.25,,229.590909090909,222727.272727273,,2508.63636363636,483545.454545455,11067.6165495455,1409.54545454545,82.3181818181818,363.578947368421,298.045454545455,6221.81818181818,220.863636363636,,719.863636363636,357.045454545455,1251.40909090909,484.136363636364,,722.954545454546,1047.90909090909,214.727272727273,588.909090909091,,5994.5,1320.77272727273,3603.23529411765,1506.5,9854.54545454545,434.090909090909,232.863636363636,457.5,1915.86363636364,1166,10956.3636363636,214072.727272727,6868.55785863636,2169.90909090909,,1170.18181818182,12839.5,4991.36363636364,1253.36363636364,,1188.77272727273,2921.13636363636,1585.59090909091,9836.36363636364,1116.15938409091,585.863636363636,5363.63636363636,467.681818181818,703.545454545455,1306.27272727273,131.545454545455,588.909090909091,1829,1517.40909090909,,493.952380952381,9241.81818181818,274.409090909091,2319.54545454545,449.318181818182,2552.95454545455,1851.36363636364,,5815.45454545455,277.954545454545,1447.22727272727,566.227272727273,796.818181818182,3248.40909090909,514272.727272727,0.00363090909090909,1153.786725
Feb-99,1020.89473684211,740.842105263158,530.473684210526,3648.94736842105,2513.94736842105,1652.10608736842,593315.789473684,2118.94736842105,,172.315789473684,,939.473684210526,1193.78947368421,432.368421052632,2127.36842105263,6854.21052631579,2192.63157894737,4315.26315789474,4261.05263157895,753.105263157895,2140.52631578947,,1408.81578947368,,214.421052631579,216842.105263158,,2330.52631578947,422105.263157895,9408.33437,1390.47368421053,78.5789473684211,329.166666666667,288.789473684211,5658.94736842105,193.684210526316,,636.315789473684,360.263157894737,1074.05263157895,436.21052631579,,648.789473684211,910.894736842105,184.684210526316,569.473684210526,,5095,1127.68421052632,3529.33333333333,1451.57894736842,10377.8947368421,399.052631578947,203.842105263158,416.578947368421,1805.57894736842,939,9376.31578947368,189663.157894737,6358.33079,1974.15789473684,,1037.52631578947,11182.2222222222,4578.68421052632,1178.10526315789,,1129.31578947368,2743.15789473684,1406.15789473684,8927.89473684211,906.255498421053,557.105263157895,4317.36842105263,417.736842105263,620.315789473684,1272.89473684211,118.157894736842,569.473684210526,1487.68421052632,1260.78947368421,,457,8984.21052631579,232.631578947368,2317.63157894737,340.578947368421,2423.42105263158,1881.31578947368,,5316.84210526316,276,1368.31578947368,532.631578947369,730.157894736842,3016.31578947368,494842.105263158,0.00208421052631579,887.542972105263
Jan-99,1100.52631578947,693.526315789474,513.052631578947,3618.94736842105,2438.42105263158,1593.86044578947,598736.842105263,2202.36842105263,,167.947368421053,,1091.57894736842,1149.52631578947,389.105263157895,2088.05263157895,6387.89473684211,2190,3812.10526315789,4064.73684210526,767.21052631579,1955.78947368421,,1358.42105263158,,214.421052631579,221578.947368421,,2413.42105263158,446789.473684211,9350.81742578947,1438.47368421053,81.2105263157895,370.333333333333,322.263157894737,5936.31578947368,186.578947368421,,624.578947368421,380.578947368421,991.578947368421,422.736842105263,,614.947368421053,826.368421052632,176.368421052632,588.947368421053,,5014.375,1123,3332.85714285714,1323.84210526316,10093.8888888889,373.631578947368,202.789473684211,399.894736842105,1791,997.315789473684,8835.78947368421,185726.315789474,6531.13773842105,1936.05263157895,,1063.68421052632,10437.3684210526,4645.52631578947,1149,,1064.68421052632,2781.84210526316,1312.21052631579,8516.31578947369,881.752622105263,555.421052631579,3928.15789473684,415.894736842105,565.947368421053,1263.78947368421,121.210526315789,588.947368421053,1210.94736842105,1308.15789473684,,432.307692307692,9641.05263157895,248.210526315789,2378.94736842105,286.947368421053,2630.78947368421,1925.94736842105,,5165.78947368421,284.842105263158,1304.94736842105,542.157894736842,714.894736842105,2867.89473684211,499263.157894737,0.00159842105263158,850.70090368421
Dec-98,1128.45238095238,696,529.238095238095,3692.85714285714,2704.52380952381,1705.87386809524,597333.333333333,2285.71428571429,,180.666666666667,,1093,1272.19047619048,402.190476190476,2200.2380952381,6671.90476190476,1979.90476190476,3891.42857142857,4243.80952380952,722.380952380952,2022.85714285714,,1285.83333333333,,228.428571428571,221619.047619048,,2431.90476190476,403047.619047619,9536.82311857143,1345.14285714286,83.1904761904762,404,305.428571428571,5884.28571428571,205.285714285714,,711.952380952381,320,1075.09523809524,446.238095238095,,671.380952380952,883.809523809524,190.714285714286,597.428571428571,,4545.33333333333,1021.90476190476,3416.59090909091,1120.90476190476,10981.5789473684,407.619047619048,213,365.428571428571,1829.09523809524,1090.52380952381,8861.42857142857,187619.047619048,7267.85423571429,2017.80952380952,,1066.47619047619,10243.5,4580,1236.85714285714,,1028.14285714286,2673.80952380952,1396.71428571429,9073.80952380952,691.374277142857,565.333333333333,4295.2380952381,434.714285714286,627.52380952381,1309.80952380952,131.047619047619,597.428571428571,1224.61904761905,1353.85714285714,,453.263157894737,9992.38095238095,270.857142857143,2497.14285714286,337.047619047619,2870.47619047619,2004.61904761905,,4233.33333333333,290.190476190476,1401,577.333333333333,683.952380952381,3023.33333333333,507333.333333333,0.00092578947368421,818.09442
Nov-98,1110,688.894736842105,504.473684210526,3450.52631578947,2806.57894736842,1760.52719631579,594210.526315789,2322.63157894737,,177.111111111111,,1025.78947368421,1359.78947368421,423.421052631579,2265.52631578947,7200.52631578947,1857.15789473684,3861.57894736842,4451.05263157895,700.789473684211,2133.42105263158,,1268.94736842105,,232.421052631579,211010.526315789,,2339.21052631579,366947.368421053,9014.34329315789,1283,89.2631578947368,387.5,272.894736842105,5786.31578947368,225.052631578947,,725.421052631579,289.526315789474,1144.31578947368,472.368421052632,,668.578947368421,901.368421052632,191,611.263157894737,,4314.70588235294,988.421052631579,3014.54545454545,1128.84210526316,11117.8947368421,406.368421052632,220.894736842105,355.315789473684,1683.15789473684,1091.94736842105,9405.78947368421,179010.526315789,7282.89182368421,1970.94736842105,,1098.05263157895,10893.6842105263,4365.26315789474,1186.68421052632,,995.789473684211,2553.15789473684,1323.63157894737,9071.05263157895,633.449025263158,593,4242.36842105263,419.947368421053,637.421052631579,1331.84210526316,128.789473684211,611.263157894737,1055.84210526316,1390.36842105263,,418.705882352941,9292.1052631579,262.894736842105,2534.73684210526,380.315789473684,2936.57894736842,2045,,4047.36842105263,301.315789473684,1350.68421052632,563,632.473684210526,3096.05263157895,531263.157894737,0.000770526315789474,708.069467368421
Oct-98,956.795454545455,665.590909090909,466,3189.54545454545,2591.81818181818,1579.84927590909,563818.181818182,2233.63636363636,,167.636363636364,,916.136363636364,1306.27272727273,325.818181818182,2036.77272727273,6742.27272727273,1724.18181818182,3558.18181818182,4293.18181818182,574.772727272727,1796.59090909091,,1122.5,,194.363636363636,191145.454545455,,2179.27272727273,324363.636363636,8248.32215409091,1231.90909090909,88.1363636363636,325.85,255.318181818182,5234.54545454546,182,,645.863636363636,212.363636363636,972.863636363636,464.909090909091,,581.863636363636,747.318181818182,182.227272727273,558.818181818182,,3807.64705882353,839.727272727273,2520.15625,1023.31818181818,10398.6363636364,386.863636363636,203.681818181818,324.5,1458.63636363636,890.5,9405,172685.714285714,6944.31540409091,1755.09090909091,,1039.54545454545,10936.1904761905,4149.54545454546,1138.36363636364,,865.545454545454,2245.22727272727,1227.22727272727,8920,560.958474545454,552.454545454546,4153.18181818182,382.181818181818,547.318181818182,1318.09090909091,127.909090909091,558.818181818182,1009.22727272727,1326.40909090909,,378.789473684211,7884.54545454546,242.272727272727,2456.13636363636,299.636363636364,2830.45454545455,2053.27272727273,,3388.40909090909,302.636363636364,1235.90909090909,543.863636363636,515.181818181818,2897.72727272727,526045.454545455,0.000539,692.878095
Sep-98,1009.3,699.95,429,3025.25,2967.5,1858.167596,592050,2132.25,,182.95,,882.65,1190.55,408.1,2163,7034.5,1729.8,4084.5,4717,619.45,2254.5,,1191.375,,224.9,192900,,2198.25,328050,9042.7602585,1099.8,94.35,478.888888888889,278.15,6107.5,215.35,,724.35,252.5,1003.35,481.45,,658.05,837.55,205.9,573.25,,4550,928.55,2766.25,907.4,12207.5,372.9,207.9,405.4,1718.2,1188.3,10572.5,,7464.5803475,1948.35,,1223.25,12997.5,4141.5,1050.4,,853.45,2131.75,1294.15,9477.5,637.2765035,544.25,4949,407.75,577.1,1284.25,155.5,573.25,1080.6,1285.1,,405.307692307692,9417.5,246.35,2376.75,355.8,2660.75,2028,,3254.5,290.2,1449.5,571.9,483.7,2955.25,531000,0.00057125,718.8326145
Aug-98,1166.66666666667,707.619047619048,475.619047619048,2962.38095238095,3302.38095238095,2165.23917809524,562047.619047619,2094.7619047619,,192.190476190476,,877.857142857143,1185,556.666666666667,2224.7619047619,6730,1754.90476190476,4800,5012.38095238095,794.52380952381,2522.85714285714,,1224.40476190476,,269.761904761905,190476.19047619,,2287.61904761905,400095.238095238,10628.6693504762,1184.57142857143,103.619047619048,694,284.809523809524,6628.09523809524,248.285714285714,,816.666666666667,281.952380952381,1130.57142857143,514.714285714286,,766.190476190476,1004.28571428571,226.333333333333,642.52380952381,,4747.77777777778,1149.66666666667,,864.25,13656.5,395.428571428571,244.523809523809,457.380952380952,1965.85714285714,1521.95238095238,11300,,8146.42531285714,2077.66666666667,,1507.95238095238,15406.5,4072.61904761905,1068.28571428571,,960.333333333333,2193.57142857143,1490.71428571429,10227.619047619,755.977323809524,607.952380952381,5782.61904761905,412.619047619048,666.047619047619,1321.14285714286,195.714285714286,642.52380952381,1187.38095238095,1259.19047619048,,450.714285714286,10114.2857142857,266.52380952381,2309.52380952381,427.285714285714,2626.19047619048,2008.28571428571,,3773.80952380952,294.809523809524,1504.09523809524,625.952380952381,562.238095238095,3311.42857142857,503095.238095238,0.0006,668.420384210526
Jul-98,1305,756.5,516.409090909091,2889.31818181818,3370.45454545455,2156.06168409091,551727.272727273,2117.72727272727,,211.590909090909,,947.909090909091,1258,622.545454545455,2368.63636363636,6862.72727272727,1880.5,4918.18181818182,5128.18181818182,890.5,2613.63636363636,,1108.86363636364,,317.090909090909,191581.818181818,,2230,460909.090909091,10903.3827963636,1268.90909090909,111.863636363636,731.5,325.318181818182,6975.45454545455,289.181818181818,,909.818181818182,309.190476190476,1275.86363636364,552.181818181818,,797.318181818182,1132.59090909091,240.954545454545,725.363636363636,,4692.5,1316.90909090909,,940.863636363636,13403.6363636364,460.090909090909,256.954545454545,460.318181818182,2058.13636363636,1668.27272727273,12059.0909090909,,8246.96639818182,2277.72727272727,,1552.86363636364,14828.1818181818,4066.36363636364,1135.72727272727,,1074.63636363636,2382.04545454545,1597.77272727273,10665,723.937947272727,665.272727272727,6320.45454545455,436.363636363636,728.863636363636,1435.09090909091,221.181818181818,725.363636363636,1352.72727272727,1282.5,,513.333333333333,10616.3636363636,312.727272727273,2412.5,548.409090909091,2686.13636363636,2021.81818181818,,4192.72727272727,300.045454545455,1607.63636363636,700.818181818182,577.636363636364,3535,529227.272727273,0.000702,736.514415
Jun-98,1233.06818181818,713.454545454546,461.136363636364,2921.13636363636,3095.90909090909,2121.51621227273,503772.727272727,2060.22727272727,,175.727272727273,,837.590909090909,1136.22727272727,563.681818181818,2243.40909090909,6264.09090909091,1776.90909090909,4842.72727272727,4717.72727272727,880.136363636364,2395.45454545455,,1035.79545454545,,283.5,184645.454545455,,2044.54545454545,431545.454545455,10764.6068236364,1247.31818181818,102.590909090909,711.666666666667,310.409090909091,6405.90909090909,256.636363636364,,804.863636363636,314.727272727273,1173.45454545455,484.863636363636,,715.818181818182,1056.31818181818,226.590909090909,671.090909090909,,4206.84210526316,1273.59090909091,,874.772727272727,13140.5,423.772727272727,232.181818181818,407.045454545455,2051.86363636364,1492.72727272727,11095.4545454545,,7616.66362,2181.59090909091,,1479.18181818182,13839.0909090909,3987.5,1027.63636363636,,1071.13636363636,2404.77272727273,1574.86363636364,10601.3636363636,572.322087727273,578.181818181818,5697.04545454546,388.909090909091,655.227272727273,1359.95454545455,214.136363636364,671.090909090909,1163.75,1137.86363636364,,477.5,10500,314.863636363636,2304.09090909091,650.5,2695,2010.59090909091,,4080.45454545455,304,1491.45454545455,691.727272727273,551.545454545455,3435.90909090909,490000,0.00054,649.99935
May-98,1109.60526315789,707.526315789474,476.315789473684,3160.52631578947,3049.47368421053,2110.87824842105,471052.631578947,2020.42105263158,,184.105263157895,,686.526315789474,1047.94736842105,515.157894736842,2356.84210526316,6513.68421052632,1873.36842105263,4983.68421052632,4686.31578947368,963.263157894737,2335,,1081.57894736842,,313.052631578947,188484.210526316,,2034.8947368421,361315.789473684,11628.4884710526,1220.73684210526,104.368421052632,729.857142857143,337.578947368421,6861.05263157895,290.105263157895,,911.894736842105,336.736842105263,1238.26315789474,501.421052631579,,765.894736842105,1145.94736842105,196.947368421053,685.631578947368,,4027.89473684211,1447.84210526316,,1063.73684210526,12520.5263157895,452.368421052632,224.789473684211,434.894736842105,2122.10526315789,1557.84210526316,11221.0526315789,,7533.76891631579,2131.31578947368,,1389.57894736842,14476.8421052632,3971.31578947368,1006.68421052632,,1043.84210526316,2590.78947368421,1685.10526315789,10805.2631578947,647.659523157895,583.315789473684,5662.36842105263,343.684210526316,760.421052631579,1539.57894736842,220.894736842105,685.631578947368,,1112.26315789474,,506.25,10695.2631578947,340.315789473684,2208.94736842105,724.21052631579,2573.15789473684,1898.84210526316,,4881.57894736842,293.105263157895,1541.68421052632,692.421052631579,595.736842105263,3434.73684210526,502368.421052632,0.000599285714285714,528.038687647059
Apr-98,1123.45238095238,695.333333333333,473.333333333333,3055.71428571429,3079.04761904762,2063.81055571429,440809.523809524,2018,,201.809523809524,,614.571428571429,990.571428571429,521.666666666667,2331.19047619048,6341.42857142857,1936.61904761905,4683.33333333333,4892.38095238095,964.142857142857,2319.04761904762,,1019.52380952381,,329.904761904762,193628.571428571,,1800.85714285714,327523.809523809,12462.3985866667,1140.61904761905,106.095238095238,755.25,357.190476190476,6851.90476190476,311.761904761905,,1001.33333333333,338.666666666667,1314.52380952381,508.285714285714,,818.857142857143,1250.7619047619,197.571428571429,678.238095238095,,3718.33333333333,1420.09523809524,,1157.42857142857,11711.5,452.238095238095,214.428571428571,461.285714285714,1916.61904761905,1573.95238095238,11138.0952380952,,7800.3937052381,2160.2380952381,,1394.19047619048,13531.4285714286,4023.57142857143,1030.09523809524,,974.857142857143,2636.90476190476,1615.42857142857,10523.8095238095,669.892840952381,608.047619047619,5645.71428571429,361.428571428571,796.476190476191,1650.2380952381,219.809523809524,678.238095238095,,1175,,501.333333333333,10502.380952381,344.619047619048,2203.33333333333,727.333333333333,2516.66666666667,1899.28571428571,,4909.52380952381,289.190476190476,1587.80952380952,699.619047619048,576.619047619048,3450.95238095238,474000,0.000656,513.1661535
Mar-98,1109.77272727273,762.272727272727,534.863636363636,3003.63636363636,2930,1928.18278227273,426500,2025.45454545455,,242.045454545455,,630.863636363636,1046.72727272727,630.045454545455,2530.90909090909,6197.27272727273,1907.72727272727,4413.18181818182,4764.54545454545,955.090909090909,2224.31818181818,,919.772727272727,,369.681818181818,191581.818181818,,1687.72727272727,326409.090909091,12291.1425063636,1130,121.636363636364,855.833333333333,357.090909090909,6723.63636363636,362.272727272727,,1013.77272727273,353.454545454545,1412.27272727273,532.863636363636,,847.181818181818,1358.63636363636,233.954545454545,687.5,,3528.125,1371.81818181818,,1204.09090909091,10828.5714285714,494.863636363636,233.227272727273,511.636363636364,1869.09090909091,1657.27272727273,11350,,7473.48185909091,1950,,1333.18181818182,12222.7272727273,3962.95454545455,1031.5,,967.318181818182,2553.63636363636,1523.18181818182,10345.9090909091,548.281731818182,714.090909090909,5545.45454545455,400.227272727273,880.136363636364,1721.81818181818,228.318181818182,687.5,,1271.36363636364,,542.5,9657.27272727273,386.681818181818,2214.54545454545,913.590909090909,2431.36363636364,1922.27272727273,,4288.63636363636,283.818181818182,1556.36363636364,696.636363636364,555.5,3404.54545454545,446863.636363636,0.0005295,541.74549
Feb-98,1102.10526315789,746.21052631579,549.631578947369,3085.26315789474,2929.47368421053,1905.61498789474,397947.368421053,1993.68421052632,,218.526315789474,,644.578947368421,1020.31578947368,591.947368421053,2442.63157894737,5947.36842105263,1913.15789473684,4580,4929.47368421053,986.263157894737,2243.15789473684,,866.71052631579,,346,179778.947368421,,1755.26315789474,372263.157894737,12682.4864947368,1114.73684210526,130.263157894737,820,379.947368421053,6362.63157894737,332.473684210526,,1014.21052631579,389.736842105263,1452.10526315789,534.526315789474,,817.21052631579,1348.42105263158,227.210526315789,684.736842105263,,3786.25,1470,,1319.47368421053,11884.2105263158,460.578947368421,222.789473684211,570.157894736842,2048.94736842105,1728.42105263158,12036.8421052632,,7325.43566631579,1921.57894736842,,1442.10526315789,12911.1111111111,3947.36842105263,1061.57894736842,,1028.94736842105,2820.52631578947,1658.42105263158,10768.4210526316,512.747513157895,690.526315789474,5678.94736842105,387.052631578947,861.105263157895,1861.57894736842,219.052631578947,684.736842105263,,1203.68421052632,,540.7,9463.68421052632,405.789473684211,2164.21052631579,885.842105263158,2342.63157894737,1857.36842105263,,4730,280.105263157895,1545.78947368421,664.789473684211,590.894736842105,3415.26315789474,421052.631578947,0.000348947368421053,546.139804736842
Jan-98,932.368421052632,594.368421052632,481.842105263158,3024.73684210526,3046.31578947368,2058.24664315789,390947.368421053,2018.94736842105,,165.842105263158,,577.210526315789,827.789473684211,511.105263157895,2503.68421052632,5764.21052631579,1827.36842105263,4786.31578947368,5214.21052631579,992.421052631579,2364.47368421053,,959.605263157895,,250.157894736842,181094.736842105,,1843.15789473684,363894.736842105,13315.1728963158,1014,111.736842105263,794.111111111111,336.473684210526,6447.89473684211,262.157894736842,,973,351.157894736842,1453.68421052632,538.947368421053,,761.736842105263,1270,201.684210526316,731.684210526316,,3697.64705882353,1464.21052631579,,1377.36842105263,12957.8947368421,396.210526315789,183,534.736842105263,2238.94736842105,1707.36842105263,11531.5789473684,,8044.73362421053,1949.47368421053,,1538.42105263158,13511.1111111111,4146.84210526316,930.052631578947,,985.315789473684,2792.10526315789,1743.15789473684,11068.4210526316,443.098527894737,639.157894736842,5939.47368421053,318.210526315789,749.631578947369,1821.57894736842,181.368421052632,731.684210526316,,1193.15789473684,,434.9,9475.78947368421,373,2167.89473684211,740.368421052632,2351.57894736842,1938.94736842105,,4499.47368421053,291.315789473684,1618.42105263158,590.894736842105,565.842105263158,3663.15789473684,397842.105263158,0.000351111111111111,455.964456315789
Dec-97,961.190476190476,702.095238095238,492.285714285714,2994.28571428571,2864.7619047619,2064.76293714286,393000,2003.33333333333,,178.904761904762,,570.333333333333,827,443.142857142857,2398.57142857143,5801.42857142857,1875.71428571429,4875.2380952381,4891.42857142857,942.095238095238,2363.33333333333,,1003.80952380952,,253.52380952381,187342.857142857,,1798.09523809524,334142.857142857,13120.36848,970.523809523809,106,769.166666666667,391.571428571429,5951.42857142857,246.714285714286,,1008.90476190476,332,1515.2380952381,515.714285714286,,842.142857142857,1312.85714285714,183.142857142857,627.619047619048,,3601.90476190476,1363.80952380952,,1396.66666666667,12857.1428571429,381.714285714286,202,522.714285714286,2250.47619047619,1666.19047619048,10919.0476190476,,7342.85420571429,1892.85714285714,,1616.19047619048,13020,4027.61904761905,851.190476190476,,844.571428571429,2800,1803.80952380952,11200,306.348593809524,508.952380952381,5735.71428571429,341.809523809524,785.809523809524,1747.14285714286,210.619047619048,627.619047619048,,1248.09523809524,,398.166666666667,10180,339.571428571429,2148.09523809524,743.142857142857,2309.52380952381,1919.52380952381,,4849.04761904762,298.190476190476,1672.38095238095,572.047619047619,537.857142857143,3665.2380952381,417285.714285714,0.000328,356.66631
Nov-97,1153.88888888889,794.388888888889,541.388888888889,3020,2626.11111111111,1983.70469555556,395000,2038.33333333333,,225.277777777778,,632.444444444444,1063.38888888889,602.277777777778,2298.33333333333,5726.11111111111,1764.44444444444,4790.55555555556,4437.22222222222,917.111111111111,2124.44444444444,,944.861111111111,,384.5,192322.222222222,,1696.11111111111,383722.222222222,12161.4388872222,977.833333333333,131.5,775.166666666667,426.833333333333,6468.88888888889,344.944444444444,,974.388888888889,368.166666666667,1409.44444444444,520.444444444444,,905,1285.55555555556,185.888888888889,621.888888888889,,4456.11111111111,1330,,1493.88888888889,11727.7777777778,451.666666666667,249.111111111111,628.555555555556,2310.55555555556,1403.33333333333,10228.8888888889,,6938.42315055555,1992.77777777778,,1614.44444444444,12372.2222222222,3810.55555555556,984.555555555556,,865.166666666667,2928.33333333333,1712.22222222222,10439.4444444444,322.221577222222,543.5,5169.44444444444,436.777777777778,818.055555555556,1667.22222222222,258.5,621.888888888889,,1280.55555555556,,478.285714285714,10208.8888888889,407.555555555556,2133.88888888889,787.277777777778,2286.11111111111,1920.55555555556,,6038.33333333333,290.444444444444,1592.22222222222,591.666666666667,546.055555555556,3413.88888888889,414833.333333333,0.000236666666666667,426.66624
Oct-97,1346.81818181818,872.727272727273,530.909090909091,3060.45454545455,2887.72727272727,2211.51625727273,390529.411764706,2007.72727272727,,253.5,,746.5,1155,739.409090909091,2783.18181818182,5720.90909090909,2056.36363636364,4880.95238095238,4894.09090909091,1058.63636363636,2147.95454545455,,1041.47727272727,,414.818181818182,195827.272727273,,1722.27272727273,496772.727272727,12674.7833314286,1015.13636363636,139.454545454545,974.142857142857,426.818181818182,7513.18181818182,368.5,,1099.09090909091,440.636363636364,1701.42857142857,651.545454545455,,954.772727272727,1525.45454545455,166.136363636364,727.863636363636,,5278.09523809524,1456.36363636364,,1743.18181818182,11436.3636363636,508.272727272727,260,661.772727272727,2279.54545454545,1567.61904761905,10859.0909090909,,7701.89085863637,2199.09090909091,,1714.54545454545,13609.0909090909,4222.04545454546,1040.04545454545,,1021.31818181818,3298.09523809524,1806.36363636364,11395.4545454545,456.31222,693.863636363636,5628.33333333333,426.045454545455,868.136363636364,1727.27272727273,267,727.863636363636,,1188.18181818182,,448,10772.2727272727,504.954545454546,2066.36363636364,1104.90476190476,2241.36363636364,1913.18181818182,,7610,273.227272727273,1612.27272727273,680.714285714286,579.818181818182,3684.09090909091,408500,,532.72674
Sep-97,1471,927.1,600.25,2958.5,2837.5,2342.667838,,2050,,304.75,,836.95,1337,719.6,2871.5,5571.5,2286.5,4790.5,4815.5,1064,1988,,1135.25,,465.95,187350,,1688.5,619400,11826.3827095,1019.8,158.1,1091.81818181818,465.85,7887.5,413.4,,1121,507.65,1666,719.95,,957.1,1429.5,186.55,708.5,,5143.33333333333,1394.5,,1960,10855,507.35,278.55,723.8,2190.5,1539,10895,,7441.2470235,2155.5,,1727,13316.6666666667,4085,1151.5,,1147,3190,1964,10989,582.443279,688.5,5545,448.05,922.85,1753,267.05,708.5,,1221,,521.25,10062,500.95,2203,1190.5,2295.5,1980,,7007.5,288.95,1680.5,748.45,654.1,3438.5,414100,,598.999401
Aug-97,1652.61904761905,997.047619047619,618.857142857143,2971.42857142857,2759.52380952381,2356.82657523809,,2027.14285714286,,315.619047619048,,966.238095238095,1368.57142857143,768.142857142857,2754.7619047619,5326.19047619048,2450,4950.47619047619,4736.19047619048,1248.09523809524,1839.28571428571,,1465.11904761905,,514.952380952381,190466.666666667,,1766.66666666667,710761.904761905,12486.1414457143,1009.52380952381,175.47619047619,1089.16666666667,487.666666666667,8925.71428571429,445.52380952381,,1254.28571428571,588.190476190476,1660.47619047619,811.190476190476,,1063.85714285714,1440.95238095238,205.857142857143,757.428571428572,,5374.28571428571,1575.71428571429,,2280,10838.0952380952,522.238095238095,309.857142857143,753.619047619048,2295.2380952381,1656.19047619048,11709.5238095238,,7903.17144190476,2344.28571428571,,1781.90476190476,13880.9523809524,4286.42857142857,1158.09523809524,,1346.66666666667,3212.38095238095,2041.42857142857,10828.5714285714,633.596616666667,739.857142857143,5714.28571428571,455.809523809524,1011.61904761905,1925.71428571429,280.047619047619,757.428571428572,,1377.14285714286,,566.090909090909,9729.52380952381,531.428571428571,2214.28571428571,1163.33333333333,2250,1955.71428571429,,7235.71428571429,287.904761904762,1837.61904761905,789.857142857143,724.380952380952,3220.95238095238,416523.80952381,,690.63423
