,"AAL.L","ABF.L","ADM.L","AGK.L","AMEC.L","ANTO.L","ARM.L","ATST.L","AU.L","AV.L","AZN.L","BA.L","BARC.L","BATS.L","BAY.L","BG.L","BLND.L","BLT.L","BNZL.L","BP.L","III.L","BSY.L","BT-A.L","BRBY.L","CNE.L","CPI.L","CCL.L","CNA.L","COB.L","CPG.L","DGE.L","ENRC.L","EXPN.L","FRES.L","GFS.L","GSK.L","HMSO.L","HSBA.L","IAP.L","IMT.L","ISAT.L","IHG.L","IPR.L","ITRK.L","ISYS.L","INVP.L","JMAT.L","KAZ.L","KGF.L","LAND.L","LGEN.L","LII.L","LLOY.L","LMI.L","LSE.L","EMG.L","MKS.L","MRW.L","NG.L","NXT.L","OML.L","PSON.L","PFC.L","PRU.L","RRS.L","RB.L","REL.L","REX.L","RIO.L","RR.L","RBS.L","RDSA.L","RSA.L","SAB.L","SGE.L","SBRY.L","SDR.L","SDRC.L","SSE.L","SGRO.L","SRP.L","SVT.L","SHP.L","SN.L","SMIN.L","STAN.L","SL.L","TSCO.L","TCG.L","TT.L","TLW.L","ULVR.L","UU.L","VED.L","VOD.L","WTB.L","WOS.L","WPP.L","XTA.L"
Feb-01,1159.4080785,495.73965,,430.00715,410.071775,94.548146,425.478045,333.89375,1374.0517535,995.651825,3035.96252,296.097425,539.702125,523.040755,412.874635,260.127825,409.960455,285.317046,450.6673625,583.075,855.918199232772,1000.995965,434.577207,,258.289817,479.0782125,1196.8957085,214.9033725,108.0890485,555.002636842105,688.69349,,,,166.81234,1870.606805,484.30519,899.265518,91.0927,512.976992,,,221.8233,,1469.95314,,1036.363385,,365.4434595,814.1579955,158.1104355,506.014155,340.134017254363,1069.82124291526,,130.2126295,237.305217,185.92361,,799.1067,169.3736,1529.802195,,963.443252500001,98.4536,906.83983,661.617613,205.438853147509,1038.454859304,,444.3016975,2085.76554,419.715754,527.6375,330.6595825,379.6802855,1342.10922,1248.27155,617.70269,13.1988593337954,555.65,,1302.91195,320.284425,734.4240295,1046.311545,,,,,,,,,,,,,
Jan-01,1023.25917227273,494.052754545455,,408.317381818182,353.983790909091,85.9459545454546,529.832840909091,329.523318181818,1609.92720727273,1032.32102272727,3116.40489090909,307.052495454545,525.996724090909,488.730040909091,422.010409090909,263.861063636364,396.96321,260.675849545455,436.87627,564.227272727273,859.281616980745,1165.15018181818,465.316323181818,,243.490001818182,478.803060909091,1058.69282045455,212.135833636364,112.866372727273,,667.330563636364,,,,161.980227272727,1789.50324545455,483.270240909091,890.678974090909,68.3681818181818,486.192510454545,,,210.969008181818,,1560.38936363636,,1038.66522727273,,355.413807727273,788.935429090909,162.143807727273,501.63815,359.913081029587,1020.93890159979,,110.463832272727,206.178900909091,181.251340909091,,774.968181818182,163.851463636364,1622.42352727273,,991.639999090909,102.423505,858.591345454546,666.105110454546,201.404347135132,989.707588769455,,451.941208636364,2031.04468695652,425.861385454545,480.965909090909,334.925256363636,353.496798636364,1341.36223181818,1229.62807272727,582.723027272727,13.0343584675755,535.325454545455,,1183.82470909091,306.796736363636,754.287661818182,1045.12981363636,,,,,,,,,,,,,
Dec-00,954.07746,483.638994736842,,390.731052631579,315.266894736842,85.1781517647059,571.4852,324.305263157895,2073.69946578947,1055.72157368421,3354.91928947368,369.476789473684,493.086171578947,499.2208,398.910915789474,264.775936842105,380.070323157895,240.457103684211,421.284596842105,542.131578947368,847.448071093063,1115.26475789474,436.414483157895,,207.016484210526,485.61083631579,882.413247894737,218.975915789474,114.034263157895,,702.036284210526,,,,150.022789473684,1908.33484210526,459.091052631579,863.513504210526,63.3675789473684,520.237046842105,,,220.780084210526,,1444.95669473684,,1027.36142105263,,347.635854736842,749.870374736842,162.986953157895,494.214773684211,340.140469833364,979.201328595364,,101.502553684211,191.427435789474,180.231684210526,,780.909147368421,160.060663157895,1643.48181052632,,1035.45270947368,124.65496,891.067678947368,683.771977894737,173.606401302925,957.237922835368,,424.148585789474,1985.48423333333,443.081637894737,466.473684210526,369.4976,394.268687368421,1326.56401052632,1196.05421052632,615.395331578947,12.4016187944464,517.643352631579,,1069.98781578947,305.913431578947,825.868667368421,946.921621052632,,,,,,,,,,,,,
Nov-00,977.876199545455,445.567909090909,,380.525727272727,311.399363636364,81.1227272727273,634.971227272727,330.384090909091,2576.333945,1033.87649545455,3294.88281181818,377.354895454545,472.195110454545,500.194304545455,370.101181818182,275.99725,354.5695,237.757770909091,428.509698636364,587.636363636364,937.550141658517,1063.05874090909,484.725669090909,,198.603447272727,471.500485454545,843.231554545455,218.406927272727,115.672305454545,,687.910759090909,,,,136.555227272727,2043.87175454545,430.725,878.209069090909,60.1290909090909,512.617425454545,,,232.350015454545,,1415.31826363636,,1063.08116818182,,323.302148181818,709.342973181818,161.098016363636,493.059090909091,346.831680493147,943.19553007091,,92.988255,194.755864090909,185.951554545455,,743.880772727273,156.73395,1704.96618181818,,976.494956363636,123.86098,935.074386363636,668.641085909091,180.71576658727,884.666700310909,,418.398543636364,2107.63948409091,413.035296363636,419.886363636364,460.556686363636,405.955722272727,1444.90072727273,1235.89840909091,608.537372727273,11.5082222134866,547.47415,,1362.11438636364,309.135381818182,778.180901818182,1010.86211818182,,,,,,,,,,,,,
Oct-00,936.420260454546,378.906818181818,,373.761363636364,292.266268181818,85.95,697.366622727273,325.954545454545,2891.65495,954.556395454546,3315.21012181818,374.546713636364,445.319195454545,458.452054545455,281.676195454545,278.023000454545,366.554017727273,233.809287272727,386.892702727273,613.954545454545,998.968475447286,934.943677272728,505.837667272727,,190.985959090909,577.483723636364,911.405265714286,206.748796363636,104.379386363636,,629.35485,,,,139.244372727273,2016.49914545455,421.468418181818,838.857662272727,54.4409090909091,480.582643181818,,,261.482840454545,,1272.764,,973.014545454545,,297.364997727273,678.300101363636,152.620869545455,492.684677272727,322.482783533831,836.058163347321,,82.4094781818182,185.696886818182,175.863709090909,,692.231459090909,160.286472727273,1772.37966363636,,883.640397727273,136.56468,895.066881818182,559.409811363636,176.698033644041,826.546746683782,,398.551699090909,2108.75001818182,368.216576818182,422.022727272727,503.2224,363.860338636364,1299.88636363636,1112.90290909091,566.450336363636,11.5748883767367,621.248136363636,,1307.14521818182,281.334854545455,708.419253181818,961.967990909091,,,,,,,,,,,,,
Sep-00,972.670836190476,356.3277,,441.529442857143,274.02219047619,95.7139971428571,772.762319047619,338.466666666667,,1045.34481904762,3228.14324428571,364.781166666667,425.69525,415.32890952381,309.148461904762,271.613787619048,349.747591904762,251.856275714286,392.91062047619,636.666666666667,1082.83504122999,1108.61593333333,557.041139523809,,211.42436,574.985613809524,,192.297030476191,104.326014285714,,584.94500952381,,,,132.077938095238,1957.98099047619,419.122190476191,860.344554285714,49.2880952380952,450.469767619048,,,251.66628,,1532.40430952381,,989.606095238095,,348.615522380952,698.94123,154.879011428571,518.489714285714,306.752823224304,894.243594464903,,84.4061485714285,213.697605238095,157.36330952381,,655.014761904762,171.788952380952,1930.33094761905,,886.133026190476,126.323115,804.946180952381,587.836018095238,188.284664051939,914.353547190972,,381.829797142857,2151.77387380952,371.796374285714,473.238095238095,567.983867619047,358.125044285714,1375.94638095238,1151.73588095238,529.892419047619,11.6301795868831,606.036133333333,,1245.85919047619,276.630971428571,812.14956047619,967.528438095238,,,,,,,,,,,,,
Aug-00,919.516529545455,398.965372727273,,434.097590909091,256.065727272727,82.3818181818182,720.973654545454,328.277272727273,,1073.15705,2946.55751,426.998172727273,405.317782727273,436.96585,365.926045454545,270.351892727273,351.150904545455,253.26996,378.083086818182,614.181818181818,992.768800463432,1185.61942272727,585.077989545455,,189.014989090909,537.491313181818,,202.767135454545,109.993687272727,,600.839886363636,,,,136.813286363636,1961.83596818182,435.205886363636,821.387152727273,46.3340909090909,486.820179090909,,,265.899106363636,,2324.10488181818,,987.899959090909,,396.818746818182,723.602447272727,162.414209545455,526.237568181818,305.757226974072,884.395743994917,,80.79827,215.053744090909,153.960454545455,,639.022618181818,162.785913636364,1759.41748636364,,907.831756363636,127.0369,800.890909090909,579.536064545455,198.048876862645,932.398722824618,,357.798072727273,2042.06176304348,375.555868181818,466.772727272727,534.690710454545,330.323439090909,1398.04196818182,1183.97559090909,584.916381818182,11.6037080028766,598.52205,,1293.62881818182,272.395288181818,957.602962727273,955.141336363636,,,,,,,,,,,,,
Jul-00,856.562704761905,436.071390476191,,407.869047619048,199.575052380952,76.7542952380952,761.045195238095,320.840476190476,,1077.2981952381,2930.67202,428.956057142857,372.508517142857,414.82960952381,383.415538095238,265.02318,331.885735238095,253.090849047619,378.75397047619,597.785714285714,918.983074533139,1272.7502,624.217512857143,,170.61439047619,562.067271904762,,200.386285238095,104.375380952381,,595.054561904762,,,,126.799914285714,1901.6371047619,441.033371428571,722.083132380952,43.2714285714286,462.571775238095,,,240.359377619048,,2204.68572857143,,949.936366666667,,450.534470476191,700.961559047619,152.901226666667,522.178071428572,298.667195710019,811.752295262434,,85.3957095238095,231.946268095238,152.77490952381,,619.970290476191,148.762161904762,1790.91720142857,,931.596880952381,130.21283,764.772428571429,541.710351904762,206.236261678662,891.996741844914,,286.591948095238,1999.39076666667,339.842220476191,466.785714285714,556.896785714285,307.759040476191,1271.54042380952,1045.86672857143,576.931047619048,11.8090527341442,554.659404761905,,1230.02090952381,247.45034047619,929.647866666667,905.978042857143,,,,,,,,,,,,,
Jun-00,790.240660454545,448.422922727273,,382.191463636364,211.834604545455,65.8213247619048,715.817890909091,319.718181818182,,1022.36779545455,2774.01951181818,413.779013636364,411.798046818182,409.666186363636,377.532872727273,263.174910909091,338.469604090909,239.349278636364,342.107863181818,626.545454545455,863.529209920799,1269.5244,667.098142727273,,167.104577272727,522.249966363636,,203.402915454545,97.3242272727273,,582.286859090909,,,,129.53175,1853.79492727273,446.176568181818,665.117015,41.2681818181818,445.710555,,,221.490693181818,,2172.48698181818,,874.738822727273,,453.856822727273,709.998121818182,154.999820909091,505.185113636364,329.93973719115,679.790958666728,,85.0634568181818,255.867291363636,147.125,,615.7833,147.876590909091,1909.23490045455,,935.125202272727,127.0369,752.267268181818,532.107784545455,196.419766877702,844.630013043054,,277.186184090909,2075.64061363636,317.728425,464.454545454545,616.121607727273,299.134258181818,1110.66520454545,902.377204545455,543.575463636364,11.1925158245305,501.499840909091,,1042.76122727273,210.030342272727,881.850165,826.680140909091,,,,,,,,,,,,,
May-00,758.578261904762,407.514047619048,,348.269061904762,196.6825,72.5793095238095,622.730323809524,311.569047619048,,943.126495238095,2689.27973952381,408.975657142857,396.133730952381,391.076004761905,355.861719047619,253.895213333333,363.968427142857,241.046042380952,314.731472857143,593.190476190476,757.607408184766,1340.71480952381,675.999359047619,,143.530327142857,502.599576666667,,208.618165238095,93.6030952380952,,558.094585714286,,,,125.849185714286,1950.62363809524,421.210880952381,626.951310952381,43.7418761904762,414.648368571429,,,176.83376,,2591.9492,,788.970214285714,,435.80029047619,724.187982380952,152.87104952381,437.455380952381,327.866968060239,644.088387716556,,81.1815919047619,243.779233333333,147.521261904762,,561.376576190476,134.975880952381,1804.94140238095,,930.991131904762,"#N/A",705.779757142857,448.562811428571,192.775999742202,878.141069858057,,275.516920952381,2001.67192608696,294.797326666667,429.392857142857,633.522808571429,343.098706190476,1024.72113809524,858.948628571429,536.312919047619,11.3746912381362,442.0982,,983.000971428571,188.14018952381,831.226328571428,876.857533333333,,,,,,,,,,,,,
Apr-00,693.280646111111,393.854727777778,,316.173277777778,175.706077777778,80.2858411764706,675.944011111111,304.205555555556,,907.07205,2688.71031,370.170372222222,406.505095555556,327.4509,323.334455555556,235.165656666667,329.118860555556,249.372444444444,290.865942222222,542.861111111111,758.59468304142,1556.83083333333,781.354070555556,,126.074841666667,488.520595555556,,206.716046111111,90.4687622222222,,531.769922222222,,,,127.084766666667,1899.10623333333,400.0633,615.747173888889,53.15,353.61919,,,169.269208888889,,2555.65292222222,,762.277605555556,,411.573475555556,671.290617777778,152.796488333333,420.817222222222,329.920029390437,681.451539914337,,85.1160355555556,260.092551666667,141.412044444444,,510.7408,143.225794444444,1835.01340277778,,927.694957222222,157.476535,630.535277777778,466.014594444444,183.168527009888,830.803379803867,,251.345448888889,1799.72846,297.468507777778,477.416666666667,653.235083333333,316.660121111111,965.455405,799.857247222222,528.336105555556,10.7114367712366,411.430789444444,,962.2891,194.110825,788.635495,871.893311111111,,,,,,,,,,,,,
Mar-00,756.98186,377.049965217391,,339.621347826087,166.966839130435,80.7164565217392,854.598837391304,303.202173913043,,806.742539130435,2437.51549086957,326.762943478261,378.078346086957,285.999347826087,317.210439130435,204.140996086956,311.305446956522,258.738009565217,308.431163043478,534.021739130435,870.405461269843,1922.69289565217,865.597320434783,,129.57748826087,556.618550434783,,215.874522608696,81.2060217391304,,437.882769565217,,,,162.665760869565,1698.9911173913,370.509539130435,628.098367391304,53.3782608695652,339.826792608696,,,180.744717391304,,2468.9880826087,,776.014186956522,,391.456108695652,653.192655652174,141.582780434783,420.612717391304,294.361689219319,673.961893025438,,85.2194556521739,249.680246363636,127.986395652174,,521.103295652174,149.661456521739,2076.90527,,921.61941173913,143.627292,538.768126086957,433.344807826087,160.377853046575,821.701551705496,,212.658099130435,1763.18905652174,275.90717,494.902173913044,826.52160826087,266.590362608696,957.732069565218,785.485900869565,508.627773913044,9.60516421600528,448.717908695652,,1161.48393478261,192.674943043478,800.909538260869,849.107295652174,,,,,,,,,,,,,
Feb-00,877.443948095238,325.087719047619,,343.190476190476,202.003680952381,82.9233571428571,886.948336190476,294.314,,767.948914285714,2135.07537095238,316.065242857143,361.657281904762,274.246657142857,290.350619047619,185.067503809524,285.547433333333,277.445324285714,292.186107142857,487.452380952381,709.746504466869,1629.33865238095,732.64494952381,,105.082491904762,394.426259047619,,163.874625238095,77.224519047619,,482.002576190476,,,,166.784042857143,1513.72691428571,319.135971428571,623.208733333333,49.2725714285714,302.379680952381,,,189.42608047619,,2513.21472380952,,736.537276190476,,356.681076666667,594.258752380952,132.835358571429,411.990476190476,294.504637486457,708.346335093929,,78.1298271428572,246.172555238095,122.697247619048,,456.599638095238,153.708571428571,1955.76256571429,,949.155294761904,100.57088,583.245528571429,561.528715238095,150.695626740652,885.317368430971,,217.334939047619,1697.32151428571,286.689971904762,536.357142857143,804.523438571429,291.60380047619,984.576700952381,809.789242380952,484.672914285714,8.72155980605183,357.95301952381,,898.48760952381,185.398600952381,744.33695,766.987809523809,,,,,,,,,,,,,
Jan-00,1035.5447785,346.684095,,357.425,245.1,90.975,698.081671,317.34375,,859.91507,2358.982193,361.623145,367.34272,309.58987,366.921765,213.6333935,322.282596,321.3222395,337.6113005,567.775,667.028935719495,1146.681195,871.489297,,124.3195575,369.958647,,161.0338705,84.255295,,507.91879,,,,170.062055,1679.7699,408.3365,651.545421,43.697271,381.4625465,,,207.337619,,2884.24135,,753.758135,,427.5160245,608.955992,141.2376405,435.15,331.725811267443,676.381882793917,,69.2393805,306.3068055,133.09231,,544.206705,165.0525,1877.9405755,,1065.289932,1232.91963166667,642.39232,494.03255,206.175670954264,1091.1898896798,,270.153497,1825.72832619048,353.173587,621.625,734.6677475,335.699243,926.4986705,747.748475,517.10973,10.3129000171973,389.916697,,764.2187,211.3009555,863.3646925,848.92051,,,,,,,,,,,,,
Dec-99,1018.1749995,337.417385,,357.775,239.8809,82.5578947368421,714.9479,322.5175,,933.96747,2549.429622,409.50131,420.0270105,356.102565,390.706795,225.998014,346.1102645,322.040278,339.3090965,625.375,665.43813573722,911.59025,980.034979,,138.435448,374.5839185,,159.504101,77.3973684210526,,527.50642,,,,158.35742,1737.01936,434.889105263158,736.5038125,41.185,409.1904935,,,211.3057145,,2876.098055,,678.661435,,466.0215755,617.3344745,153.873526,459.45,377.180122598641,619.826073418644,,68.515847368421,274.329667,123.73359,,538.608605,153.93324,1606.143474,,1075.548824,136.6781,621.19932,433.7568955,195.934691227344,1103.92836792408,,290.2027425,1841.77164565217,320.947361,629.375,612.1010635,325.5801455,902.925034,717.1013815,502.618715,10.8393206265951,334.5840025,,679.463065,214.966309,912.810083,924.176045,,,,,,,,,,,,,
Nov-99,882.817855909091,361.532177272727,,325.238636363636,224.227272727273,89.9095454545454,472.695727272727,317.952265909091,,936.002695454545,2760.826445,372.870468181818,459.181747272727,375.259495454546,349.073672727273,219.101943181818,370.705193636364,267.913809090909,341.102771818182,605.090909090909,550.647175227645,673.125772727273,840.448809545455,,139.932690454545,310.092790454545,,150.207668181818,75.7712409090909,,574.272654545455,,,,140.493010952381,1847.44336363636,467.363595454546,691.443963636364,39.8863636363636,497.588667727273,,,234.923312272727,,2705.67791363636,,611.668154545455,,486.571666363636,679.005713181818,155.879583636364,479.298404545455,421.467011872565,589.82794314079,,65.6990522727273,265.64409,132.842922727273,,586.059218181818,136.828940909091,1308.14250136364,,990.318932272727,98.19158875,749.598431818182,367.042147272727,194.789423478362,929.841776988873,,343.45784,1883.80150454545,339.652575,572.068181818182,379.076877272727,337.927504090909,895.462787272727,701.356478181818,534.241704545455,10.6696244907722,310.179464090909,,660.249663636364,212.356858181818,863.686306818182,872.785436363636,,,,,,,,,,,,,
Oct-99,859.512445238095,368.577495238095,,287.083333333333,232.439314285714,81.6212,251.318380952381,300.879761904762,,875.178376190476,2683.62940904762,378.187780952381,435.815076190476,457.315633333333,315.790933333333,215.796652857143,373.76518952381,245.214633809524,298.211036190476,564.428571428571,467.933556780966,610.382285714286,693.422528095238,,120.158630952381,256.299757619048,,148.957889047619,76.7396666666667,,598.707842857143,,,,117.058636190476,1732.21011428571,447.307895238095,594.862028571429,40.5819619047619,517.036582857143,,,240.259403333333,,2493.87933333333,,553.058404761905,,473.961081904762,712.64593,155.815623333333,474.869595238095,379.355531902151,624.430992082878,,57.2446290476191,302.826907142857,144.30229047619,,641.013923809524,128.870952380952,1191.36700761905,,877.105878571429,146.772541428571,731.387476190476,362.585692380952,201.712756702773,854.314098362972,,335.181274285714,1777.76525952381,346.336530952381,529.666666666667,299.474562857143,366.302726190476,884.855585238095,687.374880952381,568.968247619048,10.7426880430591,255.073447619048,,608.142380952381,204.193094761905,860.460253333333,808.510714285714,,,,,,,,,,,,,
Sep-99,855.009820909091,413.781995454545,,279.363636363636,252.977272727273,76.2170454545455,186.177536363636,302.311111111111,,946.130013636363,2427.56480045455,439.055340909091,425.454612272727,514.400840909091,375.231081818182,235.140503636364,417.297951363636,239.468565,308.027044545454,566.477272727273,507.276567609814,580.834045454545,658.012549090909,,149.473037272727,237.969296818182,,145.059553181818,84.3825036363636,,629.395286363637,,,,116.365878636364,1635.20201818182,490.3906,639.739357272727,49.2272727272727,525.564645,,,256.267245909091,,2817.63162727273,,597.367440909091,,529.066657727273,762.988837727273,175.653912272727,467.338772727273,392.503546943187,579.271952438305,,56.5423872727273,361.229560454545,155.048013636364,,679.530495454546,130.188668181818,1138.939915,,902.250508636364,128.8233625,764.496877272727,401.321000454545,224.010192730505,898.959861598473,,316.662146363636,1887.03064772727,396.295438181818,488.636363636364,281.535245454545,409.473851363636,948.429721363637,743.84328,572.239222727273,11.5097786597218,247.24292,,526.888463636364,205.810135454545,923.875224545455,857.767181818182,,,,,,,,,,,,,
Aug-99,915.99014,415.996419047619,,238.820952380952,260.953604761905,67.3955,187.024961904762,308.145,,898.244033333333,2286.6541552381,438.992195238095,444.301919047619,513.766652380952,398.539738095238,241.647198571429,433.519927142857,249.173897619048,331.943383809524,604.619047619048,518.008055733559,579.929561904762,672.596844761905,,162.180628095238,228.279101904762,,132.734464285714,91.4595238095238,,618.849723809524,,,,114.516732857143,1605.00368095238,484.330952380952,659.647477142857,53.0714285714286,474.682096666667,,,237.869139523809,,3039.46999523809,,624.011904761905,,535.819664761905,759.830568571429,147.230259047619,470.107619047619,424.946401437682,615.320799726072,,59.2979114285714,382.048700952381,157.857142857143,,693.823061904762,127.649628571429,1182.43402380952,,887.349634285714,119.277066666667,817.532923809524,413.535959047619,237.857946816216,988.689630519543,,323.701444761905,1971.12257954545,409.983471428571,519.738095238095,262.997374761905,396.14494952381,1014.73030380952,808.632312857143,571.874447619048,10.9685362276016,242.925710952381,,536.071428571429,201.195147619048,981.492821904762,900.705795238095,,,,,,,,,,,,,
Jul-99,818.498978181818,420.099377272727,,224.068181818182,267.109454545455,62.1863636363637,191.727272727273,315.036666666667,,913.307545454546,2289.35205863636,423.148954545455,443.387456818182,551.047009090909,415.149959090909,241.791858181818,443.904780454546,234.023412727273,331.453262272727,607.863636363636,505.397669486898,578.905409090909,768.086624545455,,159.195972272727,237.607146363636,,128.010884090909,95.8989890909091,,655.053790909091,,,,110.817593636364,1721.26683181818,484.476818181818,680.996325454545,58.4545454545455,485.263149090909,,,250.527841818182,,2882.23865454545,,601.957236363636,,551.885737727273,766.882335,146.171926363636,451.75,417.969861997236,623.042352743799,,59.94335,380.777892727273,152.038572727273,,748.876340909091,131.293333333333,1129.58733454546,,850.868064090909,113.936225,719.424727272727,482.397664090909,229.148081196685,936.717369235527,,339.107305454545,1966.88085227273,444.275092272727,574.318181818182,252.777245454545,391.489365,1032.97509,815.511982272727,618.028172727273,11.2297039140996,230.263415,,561.179031818182,195.108459545455,892.033425454546,1024.70555,,,,,,,,,,,,,
Jun-99,782.651348181818,444.957822727273,,216.649272727273,259.129545454545,56.7666666666667,132.273717272727,314.747505,,927.406645454545,2435.87131545455,414.830004545455,460.718085454545,600.963022727273,454.949540909091,239.557217272727,440.748183181818,192.648294545455,303.069062727273,575.022727272727,462.204843011252,595.339231818182,755.528651818182,,125.836713181818,217.026375909091,,119.341619090909,96.9736827272727,,688.121054545455,,,,108.219570454545,1814.62980909091,459.406363636364,662.696602272727,56.8090909090909,528.211903636364,,,265.038117272727,,2769.3533,,591.789518181818,,589.635521818182,795.970505909091,159.843320909091,457.986372727273,433.08651355285,548.052882216147,,57.6462486363636,372.795925,156.268618181818,,737.853677272727,,1124.44214090909,,840.176732727273,124.65496,725.707490909091,456.083253636364,196.688692596011,824.587378196509,,346.862166363636,1844.39567045455,434.089084090909,559.272727272727,213.122843636364,383.483025,979.877135909091,760.853024090909,620.631313636364,11.2609144388967,234.189863181818,,488.140504545455,189.840183181818,917.068449090909,1053.1733,,,,,,,,,,,,,
May-99,774.709078,473.787363157895,,216.943821052632,264.521578947368,59.4947368421053,130.681351578947,317.408333333333,,930.063684210526,2385.43129631579,444.899836842105,452.72819,552.562636842105,473.967,231.078692631579,450.746176842105,182.343313684211,277.274311578947,561.881578947368,444.004188305139,583.671205263158,730.096664210526,,140.078185789474,202.363716842105,,109.858400526316,99.4485784210526,,697.429252631579,,,,110.994521052632,1770.52386315789,463.592736842105,614.053557368421,54.7473684210526,486.88169,,,274.603123684211,,2713.05471052632,,568.660531578947,,633.225313684211,739.128495789474,159.137578421053,471.432705263158,442.864822583026,489.097469895811,,53.1514110526316,404.780801052632,164.384473684211,,783.348115789474,,1119.0864331579,,826.879958421053,150.062345,734.021121052632,515.393392105263,187.616151179986,810.491686595621,,351.882034736842,1775.45727380952,417.224364210526,506.210526315789,216.272646842105,401.591083684211,1008.75562263158,778.832335789474,603.712836842105,10.7514827589127,207.45449,,468.933157894737,176.21978,974.952015263158,1022.64338421053,,,,,,,,,,,,,
Apr-99,,430.51075,,214.06264,248.3175,52.235,140.80875,308.138888888889,,983.50748,2598.2824045,442.356055,467.2005105,501.06451,493.20925,223.632945,461.537173,168.864122,262.9160105,543.0875,423.104107740131,549.48541,729.257379,,120.1832585,231.3049425,,101.87343,94.5336,,688.572325,,,,112.402088,1964.79884,447.575,651.4134055,49.185,440.741365,,,265.5539215,,2776.279055,,524.879,,642.6692165,743.016773,169.225988,438.978125,493.136952912877,504.926809293756,,48.5758705,434.6897465,155.1875,,788.24622,,1176.8496775,,804.904945,158.160948,691.7953,562.5980945,180.823194399856,804.7001410224,,364.03502,1689.65398863636,438.1621395,515.725,214.1505625,386.9545655,1071.5899525,854.6886165,570.50957,10.0449182543773,238.80777,,430.986665,167.9883025,976.1659015,1019.281825,,,,,,,,,,,,,
Mar-99,,443.115795652174,,210.62037826087,218.297826086957,39.0565217391304,129.313565217391,305.003846153846,,944.573908695652,2522.88021043478,405.764665217391,427.881909565217,548.908843478261,431.599439130435,226.676322608696,436.325938695652,133.599513913043,247.732165652174,487.423913043478,392.707362835476,542.969043478261,715.332659565217,,112.322845217391,228.343903043478,,100.606456521739,85.9836086956522,,694.551817391304,,,,109.608173478261,1940.99459130435,426.293173913044,552.575102608695,52.8478260869565,482.929266086956,,,264.248159565217,,2462.68170869565,,482.238260869565,,585.124967391304,743.728664347826,171.434397826087,426.95652173913,458.570811280751,436.120913336817,,49.2360165217391,388.934830434783,149.30152173913,,733.817834782609,,1190.02354347826,,763.921641739131,154.737755714286,736.047191304348,559.509512608696,161.367137156866,704.536101365844,,326.240033043478,1524.98415217391,459.155916521739,518.891304347826,216.123913913043,361.746127391304,1007.74445608696,800.085015652174,563.738943478261,10.1976860323154,253.891812608696,,450.352608695652,172.591744782609,990.12181,874.048913043478,,,,,,,,,,,,,
Feb-99,,515.27949,,190.0875,181.95,34.925,99.28125,296.013636363636,,912.1785,2556.400051,433.29985,377.16048,592.98434,411.884455,227.266733,413.220373,120.291739,237.9996315,431.8,389.310579663627,488.560455,707.561186,,92.3748425,211.1047235,,105.093632,84.76,,660.759505,,,,118.637671,2012.943325,396.6495,483.462048,52.26,520.996956,,,277.0679255,,2178.010015,,455.63112,,528.477867,714.971609,198.362179,439.0992,422.202517262326,387.187148096474,,50.522877,374.737221,159.64235,,658.43613,,1203.1720175,,861.8565325,102.516665,862.643,573.674037,148.715471453264,644.610190356,,307.494146,1326.588775,404.186038,,202.41486,382.210865,877.192249,687.7109165,599.93,9.78990481431369,235.293471,,407.9,188.733257,989.446954,812.200645,,,,,,,,,,,,,
Jan-99,,548.36976,,183.2475,169.932745,34.4810526315789,72.39375,291.635714285714,,893.78,2718.636654,473.648055,335.1153575,604.637345,382.548,244.458698,383.291766,110.7079915,240.0172165,444.3875,389.758375939696,440.30717,663.5863965,,77.979779,175.5855125,,104.7982905,74.9720455,,670.4215,,,,115.647909,2176.7575,379.8,483.644668,46.05,482.3298365,,,279.625404,,1911.47819,,387.477,,486.6362055,681.2914365,187.029907,443.7065,415.032368214019,324.229471885527,,52.6228285,373.851557,151.76075,,571.7491,,1153.9034085,,886.0630325,71.45826,750.9074,514.063827,138.307524734384,589.995628812,,272.490232,1363.98554190476,399.8149295,,175.3338945,440.9558545,802.8814405,636.9905625,616.2483,8.83822428172974,200.0370655,,416.231,184.755786,884.5953955,779.043545,,,,,,,,,,,,,
Dec-98,,563.874245,,177.925,176.2,34.0764705882353,60.685,277.893333333333,,897.64204,2498.528791,509.122425,312.3365205,537.92884,373.458235,250.6030895,382.4247625,117.0419645,244.2732565,440.8375,358.109306186987,481.95055,602.1255615,,92.5053325,174.447779,,107.563811,74.516105,,658.282125,,,,93.903817,1966.546675,349.743055555556,463.6046795,46.15,459.8009875,,,284.4323095,,1981.515845,,402.4835,,453.086456,694.0264325,171.214523,462.95,404.82418823979,329.119281617385,,52.2631895,406.358899,146.21875,,449.77421,,1018.179555,,844.215442,80.19204,814.2165,459.9668785,130.659440713164,570.0448454652,,242.453836,1419.1654326087,394.4844465,,148.6424855,467.755852,840.1084095,672.800284,679.581,8.12852920135496,175.425351,,412.473684210526,175.4149965,880.071392,645.34354,,,,,,,,,,,,,
